condition,mode,snr_db,noise_seed,metric,n_rows,n_records,n_patients,n_noise_bases,n_finite,n_null,n_positive_inf,n_negative_inf,n_anomalous,unit,min,p05,p25,median,p75,p95,max,mean,sd
S_02,S_02,10,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.975586718048365,11.05948463399504,11.108679574519579,11.142914068741899,11.17922613684826,11.228053936843448,11.350140503911996,11.143712338680935,0.051919195210568043
S_02,S_02,10,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9755866564477518,1.059484574866331,1.108679512845146,1.1429140128967066,1.1792260783638195,1.2280538768244516,1.3501404602749403,1.143712280081265,0.051919195547785124
S_02,S_02,10,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000027866891,10.000000043370981,10.000000052306481,10.000000058745483,10.0000000644712,10.00000007395663,10.000000088432078,10.000000058599674,9.138288809870483e-09
S_02,S_02,10,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,10,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.20119467121222445,0.2164781867823138,0.22530431976253174,0.23138584702299198,0.23778579998397972,0.2463075936057193,0.2671993152404505,0.23147289813857858,0.00918297186207241
S_02,S_02,10,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.992402347729096,11.061471626106712,11.107256063870311,11.142076969007455,11.178697638669503,11.233025027516556,11.320812629302717,11.14412004334652,0.051945242059938015
S_02,S_02,10,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9924022985733271,1.0614715704900868,1.107256007247984,1.1420769027844735,1.1786975882474389,1.2330249595698717,1.3208125683876923,1.1441199847783101,0.05194524210930782
S_02,S_02,10,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000028860999,10.000000043366795,10.000000052370684,10.000000058831418,10.000000064617657,10.000000073348422,10.000000090463752,10.000000058568215,9.046167366771909e-09
S_02,S_02,10,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,10,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.20428133799948867,0.21683677581608649,0.22505123564052507,0.2312382668178814,0.23769339668125505,0.24717008969250226,0.26223476406283674,0.23154500789076524,0.00918149748482841
S_02,S_02,10,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.965366732923446,11.060422591478963,11.111173312434262,11.146616481967818,11.182055891964938,11.232344336841246,11.347335142786063,11.146997469065925,0.05261530639418017
S_02,S_02,10,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9653666620742856,1.0604225357750918,1.1111732410929347,1.146616438714858,1.182055841141606,1.2323442668680982,1.3473350741960874,1.1469974110013177,0.05261530634570454
S_02,S_02,10,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000029379654,10.00000004310182,10.000000052057768,10.00000005808468,10.000000063826825,10.00000007300554,10.000000090228225,10.000000058064613,9.037842244515346e-09
S_02,S_02,10,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,10,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19931316786573697,0.21664762484243827,0.2257487911152975,0.23204195756065382,0.2382831769668837,0.2470511936097392,0.2667264611766051,0.23205252936774445,0.009300436585625061
S_02,S_02,10,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.955246446019235,11.059380679684326,11.108290010269823,11.142213322455525,11.177843770423227,11.233280337489287,11.330156729944692,11.143687583106178,0.05313788500766239
S_02,S_02,10,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9552463850192263,1.0593806304667046,1.1082899402531925,1.1422132660450837,1.1778437136108142,1.2332802754628984,1.330156677606179,1.143687524572624,0.05313788503169676
S_02,S_02,10,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000023807932,10.000000044490012,10.000000052582003,10.000000058701522,10.000000064314943,10.000000073170469,10.000000089652431,10.000000058533562,8.917775280679662e-09
S_02,S_02,10,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,10,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19744665304764977,0.2164591521744698,0.22523422685518563,0.23126222384398432,0.23754351720779202,0.24721356948915865,0.26382047242468587,0.2314659165266491,0.009397346512209468
S_02,S_02,10,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.934999866352433,11.059183588638524,11.109143599611112,11.142666490969173,11.179337953293329,11.230897823365913,11.322073641310466,11.143862312985304,0.05182890308382307
S_02,S_02,10,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.934999800595333,1.0591835304196195,1.1091435441933073,1.1426664342116895,1.1793378924820395,1.2308977644836492,1.3220735703462025,1.1438622545431054,0.05182890300770099
S_02,S_02,10,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000024095977,10.000000043600835,10.000000052331332,10.000000058643138,10.000000064417918,10.000000073213522,10.000000084767501,10.000000058442202,8.937569378007442e-09
S_02,S_02,10,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,10,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.1936985222844436,0.21642358332526845,0.22538644914316922,0.23134235312662008,0.23780541578480838,0.24680051505146453,0.2624489645449144,0.2314996158647205,0.009169662946905199
S_03,S_03,0,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.1990175637597607,3.366124957461852,3.4619196698901558,3.5284623911188056,3.5957709220272807,3.6875889407421227,3.8903980039012436,3.528746675374673,0.09710788376564872
S_03,S_03,0,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.199017563232837,3.366124953307016,3.461919668357996,3.5284623875633514,3.5957709166066882,3.687588942146167,3.890398001174704,3.528746675325887,0.09710788369634069
S_03,S_03,0,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.7293454213765176e-08,-8.954634544583345e-09,-3.550883243237882e-09,5.193433787465003e-11,3.6823856838565657e-09,9.021491156372226e-09,1.6645307477633584e-08,4.874646267772554e-11,5.4549238227976275e-09
S_03,S_03,0,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,0,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5212621369525144,0.5393331557518256,0.5493830454180746,0.5562349745580045,0.5630596048537337,0.5722001466950216,0.5917185571122506,0.5561530451942739,0.009924134703206218
S_03,S_03,0,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.223201372181675,3.3640821040764255,3.4550422157053116,3.526524119350679,3.5938569123027553,3.6884983898619246,3.853092201281676,3.5251896991538327,0.09990189302986037
S_03,S_03,0,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2232013703780127,3.36408210650749,3.455042212177063,3.5265241187325085,3.593856916952965,3.688498391004868,3.85309220365626,3.5251896991440677,0.09990189302484564
S_03,S_03,0,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.8934639760791326e-08,-8.87562087874153e-09,-3.854391692468828e-09,-1.5988549395459347e-12,3.751057853509718e-09,8.912055707682093e-09,2.133120219841041e-08,9.724802748334431e-12,5.42874364281271e-09
S_03,S_03,0,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,0,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5239206316720714,0.5391162367118024,0.5486686001111403,0.5560364834366667,0.5628674393711941,0.5722895371676462,0.5881958931089457,0.5557829259915881,0.010214339473290385
S_03,S_03,0,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.1896000602152337,3.360223447416576,3.455793507188264,3.523766685589719,3.5928700541772938,3.698702243965407,3.8577440111740273,3.5249318032388683,0.1010750458561758
S_03,S_03,0,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.1896000567885636,3.3602234444079215,3.455793500931117,3.523766689000326,3.5928700575250034,3.698702244914643,3.85774400697378,3.524931803081448,0.10107504596639993
S_03,S_03,0,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.8015300095296794e-08,-8.488158706569512e-09,-3.5743349639980954e-09,2.4670823523491957e-10,3.902986440321979e-09,8.728378326845785e-09,1.7424864012572674e-08,1.5738113591688922e-10,5.437578671736003e-09
S_03,S_03,0,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,0,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5202230051646839,0.5387068880140724,0.5487470744182998,0.5557546377670872,0.5627674017960087,0.573293552670435,0.5886370056855699,0.5557537771606192,0.010334435377276635
S_03,S_03,0,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.216035377913664,3.3625787209528553,3.4588787286818965,3.5259964243650255,3.5970761994235145,3.6976553500420026,3.862500363422956,3.527582926041375,0.10109851832910859
S_03,S_03,0,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2160353818419396,3.3625787131021134,3.4588787334675706,3.52599641961995,3.5970762051415637,3.697655348008106,3.8625003534834654,3.5275829260041403,0.10109851829570118
S_03,S_03,0,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.7161099304128254e-08,-9.119771935021861e-09,-3.593009044862376e-09,-1.2291703619849222e-10,3.683464284126991e-09,9.58056540414298e-09,1.921399039699675e-08,3.7195695429005484e-11,5.553426600892597e-09
S_03,S_03,0,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,0,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5231341968996266,0.5389574045670765,0.5490672359655087,0.5559832272163903,0.5631904451324153,0.5731911411612136,0.58908743204286,0.5560248531740684,0.010327111713271057
S_03,S_03,0,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.217608453278608,3.3565576650290105,3.456835879769777,3.5244165692846163,3.5930689717319892,3.692385630164631,3.828168806267807,3.5254717783647314,0.10093168856538837
S_03,S_03,0,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.217608454690552,3.3565576664690413,3.456835887193834,3.52441656743986,3.59306896698105,3.6923856293200337,3.828168806048589,3.5254717784077774,0.10093168877641788
S_03,S_03,0,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-2.0549209870234786e-08,-8.676899410055904e-09,-3.926245781261941e-09,-1.4384246005960388e-10,3.6948182757085453e-09,8.988628612169663e-09,2.348896011123151e-08,-4.30856770892864e-11,5.576525324827502e-09
S_03,S_03,0,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,0,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.523306921072865,0.538317001676383,0.5488554652890433,0.5558212491452622,0.5627876036807398,0.5726720633003128,0.5858260404814638,0.5558093328152189,0.010320459914120518
S_03,S_03,0,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.221067081473323,3.366172316120064,3.457237529578704,3.5261029679696962,3.5896541972386986,3.685374882061496,3.895006817433954,3.5248315478225005,0.0968406913066472
S_03,S_03,0,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2210670813163627,3.366172321737828,3.4572375338258876,3.5261029674980895,3.5896541999952274,3.6853748825394796,3.8950068217482334,3.5248315480797325,0.09684069125328344
S_03,S_03,0,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.8825593128235688e-08,-9.51961088868757e-09,-3.956593889907515e-09,-2.9699887696030324e-10,3.4659356338745474e-09,9.109658411045828e-09,1.758461932167531e-08,-2.5727123187786603e-10,5.576685521589271e-09
S_03,S_03,0,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,0,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5236868071327957,0.539338247965603,0.5488968633357066,0.5559934377952256,0.5624437090907257,0.5719820103646976,0.5921514621116537,0.5557534029831849,0.009898647871719062
S_03,S_03,5,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,8.199017425027291,8.366124847002874,8.461919559766331,8.528462283289278,8.59577081182818,8.687588838870102,8.890397902106816,8.52874656371795,0.09710788380007829
S_03,S_03,5,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.199017546245556,3.3661249654846315,3.4619196650821897,3.5284623900659264,3.5957709247729164,3.6875889461019695,3.8903980134005716,3.528746675555315,0.09710788363588814
S_03,S_03,5,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999863990735,4.999999876049809,4.999999883367337,4.999999888249178,4.999999893245679,4.999999899879865,4.999999913058282,4.999999888162601,7.291570760385821e-09
S_03,S_03,5,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,5,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5212621350799476,0.5393331570435249,0.5493830450781827,0.5562349745936305,0.5630596056753321,0.5722001470846928,0.5917185582616078,0.5561530452178601,0.009924134696422855
S_03,S_03,5,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,8.223201248723372,8.364081993649586,8.455042113143366,8.526524004050836,8.59385680141649,8.688498293763105,8.85309208709027,8.525189587054141,0.09990189286522559
S_03,S_03,5,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2232013654058833,3.364082098873037,3.4550422225025477,3.526524113249151,3.593856905455881,3.6884984094931657,3.8530922001492507,3.5251896991549714,0.09990189271332797
S_03,S_03,5,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999865429531,4.99999987635719,4.999999883279939,4.999999887925665,4.999999892444824,4.999999899575484,4.999999910361553,4.999999887899135,6.979054462727189e-09
S_03,S_03,5,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,5,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.52392063112702,0.5391162359016276,0.5486686011841979,0.5560364828760986,0.5628674382139809,0.5722895389884488,0.5881958927764062,0.5557829259934334,0.010214339441684525
S_03,S_03,5,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,8.189599939827119,8.360223325553187,8.455793409282567,8.52376656513732,8.592869952614414,8.698702129775624,8.857743906596813,8.524931691300644,0.10107504605200729
S_03,S_03,5,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.189600048490969,3.3602234424099318,3.455793502921736,3.5237666850921006,3.5928700647902776,3.6987022453445397,3.8577440037250987,3.524931803073728,0.10107504596596968
S_03,S_03,5,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999863840679,4.99999987619675,4.999999883215169,4.9999998883261245,4.999999893257798,4.999999900393538,4.999999910856786,4.999999888226882,7.3489628752673815e-09
S_03,S_03,5,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,5,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5202230042480259,0.5387068878018919,0.5487470746251207,0.5557546373673112,0.5627674025274492,0.5732935527126761,0.5886370053778553,0.5557537771598314,0.010334435377148758
S_03,S_03,5,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,8.216035264907372,8.362578599380162,8.458878618138911,8.525996318782258,8.5970760964405,8.69765523226634,8.862500259967806,8.527582814378071,0.10109851832897096
S_03,S_03,5,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2160353838373905,3.3625787104280414,3.458878739698851,3.5259964257184295,3.597076207492529,3.6976553447006038,3.862500369551899,3.527582926160455,0.10109851816990713
S_03,S_03,5,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999863914603,4.999999875944781,4.999999883243022,4.999999888242398,4.999999893136652,4.999999900094119,4.999999912457256,4.999999888217583,7.272230068169227e-09
S_03,S_03,5,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,5,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5231341971187319,0.5389574042832,0.5490672366125099,0.5559832278398893,0.5631904453688689,0.5731911408361677,0.5890874335631927,0.5560248531903438,0.010327111700508642
S_03,S_03,5,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,8.21760835773399,8.356557564491723,8.456835767518166,8.524416457773963,8.59306885959494,8.692385511774477,8.828168706521245,8.525471666613393,0.100931688493558
S_03,S_03,5,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2176084638200364,3.356557673169369,3.456835883120698,3.5244165658812054,3.59306896777604,3.6923856240937534,3.828168819254571,3.5254717786245116,0.10093168867899502
S_03,S_03,5,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999862248769,4.999999875873835,4.999999883010267,4.999999887952252,4.999999893114911,4.999999900056209,4.999999909459435,4.9999998879888485,7.361679568408076e-09
S_03,S_03,5,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,5,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5233069220749413,0.5383170023886716,0.5488554647382065,0.5558212489858478,0.5627876037607591,0.5726720627860846,0.5858260417408797,0.5558093328376216,0.01032045990312767
S_03,S_03,5,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,8.2210669753813,8.36617220557902,8.457237418310207,8.5261028543983,8.589654080915201,8.685374784285633,8.895006701325363,8.524831436079552,0.09684069127637834
S_03,S_03,5,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2210670896592792,3.3661723163943087,3.457237533150754,3.5261029647635915,3.589654196199784,3.685374892055994,3.895006823479665,3.5248315480092307,0.09684069120714998
S_03,S_03,5,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999864064401,4.999999876206141,4.999999883041886,4.9999998879642895,4.999999892903121,4.999999900757468,4.999999908863205,4.999999888070288,7.3152283232594135e-09
S_03,S_03,5,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,5,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5236868080478064,0.5393382473988071,0.5488968632655788,0.5559934375156597,0.5624437087083344,0.5719820113025991,0.5921514622742534,0.5557534029760772,0.009898647867275848
S_03,S_03,10,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,13.199017604169141,13.366125008024417,13.461919725116973,13.528462450995285,13.595770975422552,13.687588995671922,13.890398057854874,13.528746733940945,0.09710788324984615
S_03,S_03,10,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.1990175495849287,3.366124952906655,3.4619196621263444,3.528462388002482,3.595770910530938,3.6875889387608884,3.890397998107696,3.5287466754940313,0.09710788309755936
S_03,S_03,10,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000028777098,10.00000004302484,10.000000052685419,10.000000058603128,10.00000006436084,10.000000072966404,10.000000088911445,10.000000058446911,8.922035194793573e-09
S_03,S_03,10,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,10,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5212621354480582,0.5393331557093674,0.5493830447714957,0.5562349746488108,0.5630596042424573,0.5722001463615511,0.5917185568239203,0.556153045212817,0.009924134642768886
S_03,S_03,10,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,13.223201431663954,13.364082163741905,13.455042265414344,13.526524169149013,13.593856976353965,13.688498464222238,13.853092234987942,13.525189757575081,0.09990189276035544
S_03,S_03,10,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2232013734855274,3.364082109034437,3.4550422166233172,3.5265241078954173,3.593856920857799,3.6884984111522763,3.853092182722448,3.5251896990759364,0.09990189297624288
S_03,S_03,10,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000029686703,10.000000043738078,10.000000052269352,10.00000005838939,10.000000064675902,10.000000074011162,10.000000089287692,10.00000005849914,9.168983632425636e-09
S_03,S_03,10,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,10,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5239206320127213,0.5391162369799429,0.5486686005732047,0.5560364823288366,0.5628674397642291,0.5722895391518446,0.5881958911239723,0.5557829259847317,0.01021433946866277
S_03,S_03,10,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,13.189600109479082,13.360223517136223,13.455793548686913,13.52376675642154,13.592870109640348,13.698702307958545,13.857744054492384,13.524931861018297,0.10107504648182106
S_03,S_03,10,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.1896000471329744,3.360223453788781,3.4557934934839425,3.523766700533594,3.5928700535175113,3.6987022381192274,3.857743999773356,3.524931802669344,0.10107504648344089
S_03,S_03,10,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000023646525,10.000000043311069,10.000000052444278,10.00000005847502,10.000000064465699,10.00000007279153,10.000000086159659,10.000000058348947,8.884442613186658e-09
S_03,S_03,10,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,10,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5202230040980045,0.5387068890104871,0.5487470736445124,0.5557546389468382,0.562767401392553,0.5732935520027694,0.588637005003547,0.555753777117239,0.010334435430634623
S_03,S_03,10,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,13.216035429689743,13.362578783210266,13.458878792725546,13.52599645946206,13.597076283090043,13.697655420212888,13.862500414646323,13.527582984412067,0.10109851786471627
S_03,S_03,10,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2160353794927876,3.362578717812513,3.4588787389399367,3.5259964150634895,3.5970762286496423,3.697655364628195,3.862500359547382,3.52758292625434,0.10109851823213968
S_03,S_03,10,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000028061155,10.000000043897657,10.000000051866422,10.000000058107183,10.000000064250758,10.000000072808781,10.000000086908951,10.00000005815772,8.826479128155674e-09
S_03,S_03,10,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,10,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5231341966416839,0.5389574050671271,0.5490672365337111,0.5559832267505447,0.5631904474968306,0.5731911427945866,0.5890874326166041,0.5560248531997902,0.01032711170705605
S_03,S_03,10,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,13.217608508955996,13.356557744056387,13.456835960874962,13.524416631918063,13.593069027773002,13.692385706007274,13.828168853989954,13.525471837017975,0.10093168902603618
S_03,S_03,10,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.2176084559346796,3.356557674271665,3.456835903901048,3.5244165698181904,3.593068968790653,3.692385646779642,3.8281688068675517,3.5254717784852536,0.1009316888047615
S_03,S_03,10,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000022983404,10.000000044047173,10.000000052428057,10.000000058248027,10.000000064650113,10.00000007372054,10.000000092719239,10.000000058532715,9.071545703394113e-09
